time,loss,val_loss,batch_size
0.0,0.08453366160392761,0.08475065231323242,
1.376389503479004,0.01976357027888298,0.008144022896885872,256.0
0.8694872856140137,0.006572941783815622,0.00541647570207715,256.0
0.8307929039001465,0.004772309213876724,0.0042686015367507935,256.0
0.853966236114502,0.00392348226159811,0.003570596454665065,256.0
0.7708048820495605,0.003387806471437216,0.003128649201244116,256.0
0.841224193572998,0.003096645697951317,0.0029336402658373117,256.0
0.865795373916626,0.002924126572906971,0.002767756814137101,256.0
0.8612048625946045,0.0027715598698705435,0.0026252982206642628,256.0
0.8684537410736084,0.0026248376816511154,0.0025028635282069445,256.0
0.8467488288879395,0.002500611124560237,0.0023935893550515175,256.0
0.9368140697479248,0.002401078352704644,0.0023010114673525095,256.0
0.9068119525909424,0.0023129640612751245,0.0022190448362380266,256.0
0.9181680679321289,0.0022367702331393957,0.002138485899195075,256.0
0.9038546085357666,0.0021694994065910578,0.002093816641718149,256.0
0.9040873050689697,0.002112359507009387,0.0020322494674474,256.0
0.8958866596221924,0.00205790507607162,0.001973516773432493,256.0
0.926760196685791,0.0020087684970349073,0.001933240215294063,256.0
0.8666365146636963,0.0019665746949613094,0.0018978473963215947,256.0
0.8925995826721191,0.0019315358949825168,0.0018557533621788025,256.0
0.9303927421569824,0.0018952976679429412,0.0018268513958901167,256.0
0.9817318916320801,0.0018644570372998714,0.0017983020516112447,256.0
0.889289140701294,0.0018316711066290736,0.0017803163500502706,256.0
0.8857100009918213,0.0018086048075929284,0.0017479497473686934,256.0
0.8700823783874512,0.0017842234810814261,0.0017439729999750853,256.0
0.8787131309509277,0.001758048078045249,0.0017332364805042744,256.0
0.8573553562164307,0.001732278848066926,0.0016953714657574892,256.0
1.0818381309509277,0.0017147102626040578,0.0016801212914288044,256.0
1.164539098739624,0.001691419747658074,0.0016829760279506445,256.0
1.233320713043213,0.0016745198518037796,0.0016564164543524384,256.0
1.2104709148406982,0.001653923885896802,0.001651459140703082,256.0
1.0958852767944336,0.0016313899541273713,0.0016094633610919118,256.0
1.1007213592529297,0.0016166768036782742,0.0016001334879547358,256.0
1.0458307266235352,0.0015990027459338307,0.0015925392508506775,256.0
1.0471727848052979,0.0015868240734562278,0.001578103401698172,256.0
1.0651113986968994,0.0015693455934524536,0.001573130371980369,256.0
1.188103437423706,0.001554743736051023,0.0015468032797798514,256.0
1.2310898303985596,0.001535602379590273,0.0015440109418705106,256.0
1.1045944690704346,0.0015232781879603863,0.0015267976559698582,256.0
1.0442047119140625,0.0015111536486074328,0.0015184060903266072,256.0
1.086714506149292,0.001493988442234695,0.0015282402746379375,256.0
1.0496294498443604,0.0014821646036580205,0.001490795984864235,256.0
1.0475056171417236,0.0014699295861646533,0.0014910446479916573,256.0
1.1982645988464355,0.0014545400626957417,0.0014753451105207205,256.0
1.193023920059204,0.0014474441995844245,0.0014635761035606265,256.0
1.1388120651245117,0.0014364783419296145,0.0014607434859499335,256.0
1.0544497966766357,0.0014207251369953156,0.0014666399220004678,256.0
1.093843698501587,0.001412361511029303,0.0014532807981595397,256.0
1.0361742973327637,0.0013989682774990797,0.001423796871677041,256.0
1.0745267868041992,0.001392718986608088,0.0014383842935785651,256.0
1.134115219116211,0.0013814850244671106,0.0014122261200100183,256.0
1.0875604152679443,0.0013725756434723735,0.00140857370570302,256.0
1.1807987689971924,0.001361443311907351,0.0013926263200119138,256.0
1.0261890888214111,0.001352040795609355,0.0013909460976719856,256.0
1.0147194862365723,0.0013480238849297166,0.0013881224440410733,256.0
0.9939141273498535,0.0013346425257623196,0.001357538509182632,256.0
0.9987163543701172,0.0013260830892249942,0.0013642089907079935,256.0
0.9958298206329346,0.001317934482358396,0.0013454491272568703,256.0
1.1349983215332031,0.0013130815932527184,0.0013570407172665,256.0
1.0798895359039307,0.001300467411056161,0.0013650152832269669,256.0
1.293046236038208,0.0012957537546753883,0.0013425970682874322,256.0
1.0606849193572998,0.001289065578021109,0.0013239769032225013,256.0
1.031524658203125,0.0012790842447429895,0.0013352358946576715,256.0
1.0404324531555176,0.0012704178225249052,0.0013099779607728124,256.0
1.052771806716919,0.0012660372303798795,0.001288460218347609,256.0
1.0654234886169434,0.0012551434338092804,0.0012971985852345824,256.0
1.241126298904419,0.001248086686246097,0.0012898966670036316,256.0
1.1629807949066162,0.0012425181921571493,0.001281134900636971,256.0
1.1703171730041504,0.00123482511844486,0.0012954453704878688,256.0
1.1118700504302979,0.0012293545296415687,0.001299350056797266,256.0
1.0371787548065186,0.001221420243382454,0.0012663317611441016,256.0
1.0482521057128906,0.001216198899783194,0.0012606533709913492,256.0
1.0668773651123047,0.0012080660089850426,0.0012614132137969136,256.0
1.1731863021850586,0.0012058019638061523,0.0012400721898302436,256.0
1.1301357746124268,0.0011964167933911085,0.0012654755264520645,256.0
1.1855249404907227,0.0011906675063073635,0.0012427663896232843,256.0
1.0573840141296387,0.001189710688777268,0.0012277739588171244,256.0
1.1042060852050781,0.001179565442726016,0.0012320602545514703,256.0
1.0915679931640625,0.0011762201320379972,0.0012227670522406697,256.0
1.0648727416992188,0.0011721556074917316,0.0012077632127329707,256.0
1.121786117553711,0.0011648968793451786,0.0012323042610660195,256.0
1.198401927947998,0.0011628512293100357,0.001198610640130937,256.0
1.187507152557373,0.001153548015281558,0.0012137682642787695,256.0
1.126058578491211,0.001152791315689683,0.0012264527613297105,256.0
1.0548486709594727,0.0011481116525828838,0.0011856899363920093,256.0
1.065216064453125,0.0011363530065864325,0.0012101777829229832,256.0
1.1249208450317383,0.0011315367883071303,0.0011905157007277012,256.0
1.031493902206421,0.0011322074569761753,0.0011622663587331772,256.0
1.190239667892456,0.001124754548072815,0.0011603236198425293,256.0
1.2758920192718506,0.0011198645224794745,0.001179034006781876,256.0
1.26700758934021,0.0011173940729349852,0.001189742237329483,256.0
1.0721728801727295,0.0011130889179185033,0.0011689973762258887,256.0
1.0949320793151855,0.0011099249823018909,0.0011603772873058915,256.0
1.0693669319152832,0.0011068469611927867,0.0011365177342668176,256.0
1.0735738277435303,0.0010991437593474984,0.0011360890930518508,256.0
1.0951182842254639,0.001089868019334972,0.00114299519918859,256.0
